id,worktype,subsystem,severity,priority,assignee_bucket,state,project,title
COW-903,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Concurrent-request coalescing (single-flight per object)
COW-902,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Cache warming on actor registration
COW-901,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Compressed variants in object cache
COW-900,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Hedged parallel shard fetch
COW-899,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Compression: Accept-Encoding → serve precomputed gzip/br variants
COW-898,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Conditional requests via If-None-Match against per-object ETags
COW-897,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CORS for Volume routes (apply cors_config + permissive default)
COW-896,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","CORS precedence for Method routes (actor wins, gateway fills from cors_config)"
COW-895,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Verify fail-closed on malformed CBOR routes write
COW-893,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",MANIFEST_POLL_INTERVAL-driven cache refresh loop
COW-892,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Replace HttpCbfsClient prototype with manifest/shard split
COW-891,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",405 Method Not Allowed on non-GET/HEAD to Volume routes
COW-890,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Volume fallback object + status (SPA support)
COW-889,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",resolve_volume_path (strip_prefix + volume_path_prefix)
COW-888,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Reed-Solomon reconstruction + BLAKE3 integrity chain
COW-887,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",GET_SHARD RPC client + K-shard reconstruction fallback
COW-885,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","Object LRU cache keyed by (volume_id, object_path)"
COW-884,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Per-volume metadata cache (manifest + content_types + cache_config + cors_config)
COW-883,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Wire CIP-18 payment gating (replace NotReadyVerifier)
COW-882,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","Operational metrics surface (hit/miss, per-actor RPS, per-route p50/p95/p99)"
COW-881,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",Confirm named-handler dispatch on validator /actor/read + /submit_wait
COW-880,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",Confirm path-param delivery to validator on /actor/read + /submit_wait
COW-879,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CIP-9 §13.5 storage-status-driven Volume serving
COW-878,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Routes-table churn metric (per-actor state_root change rate)
COW-823,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",need a list of sessions on the sidebar
COW-751,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",API reference and PyPI publishing
COW-749,Other,Tooling,-,2,pav,Backlog,"Node Hardening, Tooling & Supporting Work",README and quickstart guide
COW-631,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",[I1] Tailing fixed path allows symlink data leak
COW-629,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[L23] Relative rm -rf may delete unintended directory
COW-628,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",[L22] Untrusted BASE_URL enables curl option injection
COW-627,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[L21] Unescaped URL path segments enable injection
COW-621,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[L15] Overbroad pkill may terminate unrelated processes
COW-620,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",[L14] Unbounded PEM body parsing can exhaust memory
COW-619,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[L13] 16-bit checksum allows easy key substitution
COW-618,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",[L12] Symlinked test directory can delete arbitrary files
COW-617,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",[L11] Grepped PID kill can terminate wrong process
COW-612,Other,Tooling,-,3,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[L6] Logging full submissions enables disk-fill DoS
COW-527,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Use runners from console
COW-526,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Install CLI as dependency
COW-525,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",New version checks
COW-515,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",Configure IP allowlist variable in terraform.tfvars
COW-514,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",Set up API Gateway with usage plan and initial API keys
COW-513,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",Configure Tailscale ACLs for Mesa tags
COW-508,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",Create API Gateway module for key-gated RPC access
COW-503,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",pvm_host API docs
COW-502,Other,Tooling,-,0,pav,Todo,"Node Hardening, Tooling & Supporting Work",Initial getting started guide + example actors
COW-501,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",llms.txt at docs domain root
COW-500,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",.cursorrules in cowboy init output
COW-499,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Skills for Claude/Codex/OpenClaw
COW-498,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context
COW-496,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work","Four-part error format (what, why, fix, link)"
COW-495,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",Error Messages
COW-492,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",SDK
COW-491,Other,Tooling,-,2,unassigned,In Progress,"Node Hardening, Tooling & Supporting Work",Account balance/nonce/info commands
COW-490,Other,Tooling,-,3,pav,In Progress,"Node Hardening, Tooling & Supporting Work",cowboy wallet create command
COW-489,Other,Tooling,-,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",cowboy actor logs (tail actor logs)
COW-482,Other,Tooling,-,2,pav,In Progress,"Node Hardening, Tooling & Supporting Work",CLI
COW-481,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Core examples in cowboy/examples folder compile
COW-475,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Incident runbook (degraded mode / halt / restart)
COW-474,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Snapshots + restore runbook
COW-473,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","Basic chain monitoring + alerting (block lag, RPC error rate, peer count)"
COW-462,Other,Tooling,-,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Public testnet RPC endpoint (+ Status Page)
COW-445,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Ecosystem: Corral IDE (or VS Code extension branding)
COW-444,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Ecosystem: bounty board and grants program
COW-442,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Ecosystem: reusable component registry
COW-443,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","Ecosystem: actor marketplace (view source, fork)"
COW-441,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Ecosystem: actor-aware block explorer
COW-440,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Ecosystem: web-based playground / REPL
COW-439,Other,Tooling,-,4,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Interfaces: on-chain interface registry
COW-438,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Interfaces: cowboy inspect for any deployed actor
COW-437,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Interfaces: auto-generate interface definitions from code
COW-436,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Frontend SDK: WebSocket event subscriptions
COW-435,Other,Tooling,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",Frontend SDK: transaction building and signing
COW-434,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Frontend SDK: actor storage queries
COW-433,Other,Tooling,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",Frontend SDK: wallet connection (secp256k1)
COW-432,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Frontend SDK: JS/TS SDK for browser interaction
COW-430,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Upgrades: rollback support with state restoration
COW-429,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Upgrades: state migration generation and validation
COW-428,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Upgrades: cowboy upgrade with dry-run diff
COW-427,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Observability: cost breakdown and trending
COW-426,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Observability: message trace visualization
COW-425,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Observability: runner job tracker
COW-424,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Observability: timer timeline visualization
COW-423,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Observability: live state viewer in Cowchat
COW-421,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: actor graph visualization
COW-419,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: snippet registry for AI code generation
COW-418,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy trace cross-block execution trace
COW-416,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: MCP server for live doc queries
COW-415,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy rollback revert to previous version
COW-414,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy watch live actor TUI dashboard
COW-420,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy upgrade versioned upgrades
COW-407,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: prediction-market template (Wrangler)
COW-406,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: watcher template for monitoring + alerts
COW-405,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: oracle-provider template for Watchtower feed
COW-404,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: trading-bot template (LLM signal + execution)
COW-403,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: arb-bot template for price differential trading
COW-402,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Templates: minimal template for Hello World actor
COW-401,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: CI pipeline auto-generate from source
COW-400,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: llms.txt at docs domain root
COW-399,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: .cursorrules in cowboy init output
COW-397,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",AI Context: SKILL.md for Claude / Cowork
COW-396,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: deploy/logs commands in command palette
COW-398,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: snippet library for common patterns
COW-395,Other,Tooling,-,3,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: inline cost estimates (CodeLens)
COW-391,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: quickfix suggestions for PVM violations
COW-390,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: VS Code extension with real-time diagnostics
COW-394,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",IDE/Linter: PVM linter for forbidden imports & non-determinism
COW-393,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Testing: pre-deploy gate (tests must pass)
COW-392,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Testing: JUnit XML output for CI
COW-389,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Testing: message sequence fuzzing / property testing
COW-379,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",SDK: storage utilities and migration scaffolding (stub)
COW-373,Other,Tooling,-,2,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work",Local dev: cowboy.yaml config format
COW-363,Other,Tooling,-,2,pav,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy secrets manage encrypted secrets
COW-364,Other,Tooling,-,1,pav,Backlog,"Node Hardening, Tooling & Supporting Work",CLI: cowboy init scaffolding with templates
COW-234,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",[Engine] Implement block production pause/resume API
COW-220,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",[Transaction] Add access list support (reserved)
COW-218,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",[RPC] Add API version support
COW-69,Other,Tooling,-,0,unassigned,Todo,"Node Hardening, Tooling & Supporting Work",[Timer] Implement block ring buffer for immediate timers
COW-722,Security-audit,Audit,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",[Audit LOW] L-24: Counter overflow causes persistent method failure
COW-721,Security-audit,Audit,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",[Audit LOW] L-23: Unvalidated remote URL allows unsafe outbound requests
COW-720,Security-audit,Audit,-,3,pav,Todo,CIP-4: State Storage & Persistence,[Audit LOW] L-22: Non-atomic commit across multiple databases
COW-707,Security-audit,Audit,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",[Audit LOW] L-4: Default dev RPC uses plain HTTP (no TLS)
COW-706,Security-audit,Audit,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",[Audit LOW] L-3: Network requests may hang without timeouts (CLI commands)
COW-705,Security-audit,Audit,-,3,pav,Todo,"Node Hardening, Tooling & Supporting Work",[Audit LOW] L-2: Actor execute can exfiltrate local files
COW-701,Security-audit,Audit,-,2,unassigned,Todo,"Whitepaper — Consensus, P2P & Randomness",[Audit MEDIUM] M-16: Unbounded spawned tasks can accumulate indefinitely
COW-697,Security-audit,Audit,-,2,pav,Todo,"Whitepaper — Accounts, Transactions & Mempool",[Audit MEDIUM] M-12: Zero max_backlog allows unbounded account growth in mempool
COW-605,Security-audit,CIP-17,-,2,pav,Backlog,CIP-17: Verifiable State Read RPC,[M22] Unbounded response body may exhaust memory (client)
COW-606,Security-audit,CIP-2,-,2,unassigned,Backlog,CIP-2: Verifiable Off-Chain Compute,[M23] Unbounded hex decode enables memory exhaustion (runner)
COW-603,Security-audit,Consensus,-,2,pav,Backlog,"Whitepaper — Consensus, P2P & Randomness",[M20] Private key logged in tracing span
COW-2196,Security-audit,Other,-,3,pav,Backlog,,Counter overflow guard lost in refactor (regression of L-24 / COW-722)
COW-767,Security-audit,Security,high,0,pav,Backlog,CIP-20: Fungible Token Standard,[mesa-bot] CLI accepts token operations with nonexistent token IDs without validation
COW-761,Security-audit,Security,high,0,pav,Backlog,"Whitepaper — Economics, Entitlements & Genesis","[mesa-bot] Entitlement constraints (rate_limit, max_uses, amount limits) not enforced"
COW-759,Security-audit,Security,high,0,pav,Backlog,"Whitepaper — Economics, Entitlements & Genesis",[mesa-bot] Entitlement delegation depth_max field is never enforced
COW-762,Security-audit,Security,low,0,unassigned,Backlog,"Node Hardening, Tooling & Supporting Work","[mesa-bot] Health endpoint leaks version, uptime, and internal component status"
COW-754,Security-audit,Security,low,0,pav,Backlog,"Node Hardening, Tooling & Supporting Work",[mesa-bot] Swagger UI and OpenAPI spec publicly exposed on devnet
COW-760,Security-audit,Security,medium,0,unassigned,Backlog,"Whitepaper — Economics, Entitlements & Genesis",[mesa-bot] No RPC endpoints for querying entitlements — permissions are opaque
COW-758,Security-audit,Security,medium,0,unassigned,Backlog,"Whitepaper — State Transition Function, System Actors & Precompiles",[mesa-bot] System actor code readable via /actor/{addr}/code endpoint
COW-757,Security-audit,Security,medium,0,pav,Backlog,"Whitepaper — Economics, Entitlements & Genesis",[mesa-bot] Namespace entitlement prefix matching causes unintended permission grants
COW-755,Security-audit,Security,medium,0,pav,Backlog,"Whitepaper — Economics, Entitlements & Genesis",[mesa-bot] Global+All entitlement creates unrestricted god-mode permission
